"caminho","bytes","classificacao","justificativa","sha256"
"patch/src/lib/queryKeys.ts","1104","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","2d214baee35246a71edd09be7e4119bd21888b289e916209b6ae5c2c85d5b67b"
"patch/src/lib/validators.ts","3222","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","6563c1ac183c3e8c98665dc270b6233911f3a77b1fe0f7338e9dcf11a7509770"
"patch/src/pages/public/StoresList.tsx","4461","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","33056d2e8efcc73a109ba516e599ce6e0666742275730f70988fcd9587ac63cf"
"patch/src/tests/evolution.service.test.ts","3752","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","e07c3162cda072b8ec02a1d07b5f27d03ad87f53691e0b7f34ebaf9d2ce1defe"
"patch/src/tests/validators.test.ts","3851","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","daf8c6fc103e0e9b095d09d9f7135d30e0fe4a07d3a31a7940a20ded27bb6a6f"
"patch/src/types/index.ts","3828","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","8875313c26dfedb91dc6ba43a6228a22969cdfc2b3a6839fe344d4bb317ccd85"
"patches/README.md","7487","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","227da68adb5080ec8ca612983c1fa3826a0831599bfb2b12e03e15e1675c7081"
"patches/src/functions/evolution.server.ts","19691","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","8e0388ec3376a00529cff0b426b9e5356f55b212eafad5d6d42229f588e72d79"
"patches/src/functions/pagination.server.ts","6678","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","bf8ec10932c8cef3a966843af733386edfce52d8a36b6df0c7953d66836ac3ca"
"patches/src/hooks/useOrders.ts","3792","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","2a8594584183c74a58727930c523cb8c614ab028ee6969c1ebcab4a49c13b4b6"
"patches/src/hooks/useProducts.ts","5598","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","eab87a6621ef16caf2c72d5bca52711ad18072ccaa491eed292faed14c63a740"
"patches/src/lib/profile-verification.ts","8604","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","bc28adf3e42534f533d965aca1ba9f6b1d09fc28a69c494fc03a9080ca1db57a"
"patches/src/lib/validators.ts","2999","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","5cf2236a98fe270d27ea3835a4e1a0534ba0bb8881e7436a1b38e81af9cc39c4"
"patches/src/tests/evolution.server.test.ts","19869","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","e4e0cfea39fbf696d11968121d981e8b3f6bec86e3a18d995e8c35aa410d9ee0"
"patches/src/tests/validators.test.ts","6499","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","653597ea8e09fddb22f6635a47f275c1e6012e1e7029f11ee83a2b547b31cff3"
"patches/src/types/entities.ts","3920","duplicado","Copia, evidencia antiga ou residuo operacional sem dependencia no runtime nativo.","6264427cbed7f55820cb315d9bb25b5dcf5275e2d517bfaa977259246bf7752e"
"public/brand/design-ref.png","1227786","obsoleto","Raster de referencia/original substituido por WebP otimizado no runtime.","087dda23a8a5614a7e6e5bea3d38fbdf30db984ff316b236767090307c4701da"
"public/brand/hype-delivery-brand.png","1497047","obsoleto","Raster de referencia/original substituido por WebP otimizado no runtime.","6d0d761a1fcfe0ffc2a68cd05c977a77ae1a58213849a94a3522cc16d33fb276"
"scripts/__pycache__/deploy-vps.cpython-313.pyc","13335","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","0bd4becf6b1ec6ec62e187a7e4194b1cf0203023c375a4b8b56f30b2581e211b"
"scripts/apply-and-deploy.ps1","7936","critico_removido","Script de deploy legado com credencial embutida ou fluxo inseguro; remover do codigo ativo e rotacionar a credencial.","2318296ef57a055f74e7573562d6dc72edf625d8724c8c98b1e3eb7c54ed8b3d"
"scripts/deploy-vps.py","9300","critico_removido","Script de deploy legado com credencial embutida ou fluxo inseguro; remover do codigo ativo e rotacionar a credencial.","6105a60a3b88d508094fd57f435f88362b271b7e5b7a202ef01e2bcd8a39d12a"
"scripts/fix-service.py","3672","critico_removido","Script de deploy legado com credencial embutida ou fluxo inseguro; remover do codigo ativo e rotacionar a credencial.","d1ec9fecbf1b7a5fbbb39a41b9f89332e595f448277435813ef7def786308722"
"skills_checkout.md","24917","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","eeddd6e7738c26571fd0d2462611fb507a25f4e2080bc121aec6dc3bd61cdd09"
"src/App.tsx","8526","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","042391e2ef5028aa114e0900777a6bf6f8e4b5b0e0a8ce65036c383081b6a191"
"src/assets/hero-bg.jpg","68193","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","a1a6bb2bb4764b5af8af7d21b05bc8abadecb554616ac2d19c089d5b491a421a"
"src/assets/vexortech-logo-official.png","656888","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","b2f1550040d56194184ccbf31dff9b4c9db3d44eef22856f2373337d195d0610"
"src/components/admin/PartnerRegistrationForm.tsx","10157","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","ef04dc3828e7e51e8d3f553d138c675e1c3b65842c976d4e80523f0b93747115"
"src/components/BrandMark.tsx","1372","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","0ab222d9e5c337c5afcb435a53d7050db16b7864df1d2ad4529502ea9e046f0a"
"src/components/landing/AppShowcase.tsx","7203","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","f6af70604b8cc7c50ded7fa8114f09f1c768f816d299ea527a0e64f0939f089f"
"src/components/landing/Benefits.tsx","3422","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","cca983f0ceef436f05b3fbb084775a3fed8ef71179aff17b74bfc4364a4498b4"
"src/components/landing/CTA.tsx","1901","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","66cef92d254d139eee9e4fe53e63910d31ac35d305580ef7dbd91d33846ee111"
"src/components/landing/Footer.tsx","3336","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","2a362001b5a855d33734d517055351b2e0c0b94ae54fe96fce7e2280aaecf54e"
"src/components/landing/Hero.tsx","5464","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","59e4bceb52f2ae6dbfc98134a7472fa156b6e1473b2261844c059e0650e1c997"
"src/components/landing/HeroAnimation.tsx","344","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","cfc884913a7510cdae9699f45b959b8b04a20356d51a8bd8b809f0ec5ac0c078"
"src/components/landing/HowItWorks.tsx","2647","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","02d3a373a5c91f52e6de192671869dd88b7d6e55a438a3f37723f7829e75df4e"
"src/components/landing/Navbar.tsx","4829","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","8dc2c6946c29ef7d5bc69d4238fc3e0c33ebe523837e1d9734f9d3bccd120c93"
"src/components/landing/Niches.tsx","2854","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","10716cd15600390cc27b5fded27bab67fcd1c3ffdd77ec5c0683f5c0cf727c36"
"src/components/landing/Pricing.tsx","4896","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","4e0c34e3c51ad6bcbf0d8f0210a4a9fc927e5b45df69fdf6839cb2f708bcb894"
"src/components/lojista/DeliveryZoneMap.tsx","4008","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","4fa25a82dd69c1905982d98d17405202775618d841b5f5902b4ec26ce4947bc5"
"src/components/lojista/KitchenView.tsx","7515","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","df60ad0d42a42bf65d9acf752f6ef8c731c3d5dae475da47688806b2fc3756e1"
"src/components/lojista/OptionsDialog.tsx","22836","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","6f955cb0773960478f88bb4777e45756e44a99f2a00d40803c2ef88434f6d937"
"src/components/lojista/OrderCard.tsx","6823","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","9e4ef34c1df69d10db22ac39892d41e82a8adf2b81f9945ab60c1c198287f3e2"
"src/components/lojista/OrderRoutePanel.tsx","4106","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","c3784791ea48a0849acdef1e09c65db71614c6516481eb4d4405be44f171b6c0"
"src/components/lojista/OrdersDataTable.tsx","12121","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","7935a262bc6a8740d138a7188ad17350c5de5dcad55fe13674c5986219a2f2e2"
"src/components/lojista/OrdersFilterSidebar.tsx","6299","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","3d3d05d01bf2c8515c6b877f693d85765606a5a17c6c45039bf3549604810bae"
"src/components/lojista/OrdersMetricsBar.tsx","2719","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","1dacb9c3224afc486451a130f8cfccb74df80542a01733ca90dfbee5a2194c59"
"src/components/ProtectedRoute.tsx","3998","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","e619902e7376bd425af4bfdb3f6016012d18b39e064f3b010cdc68776d6b918b"
"src/components/public/BottomNav.tsx","1684","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","b005bcbffc4067de0d235d87a5026df088ed1d9cb4ec4337716596f7e25bc961"
"src/components/public/CartDrawer.tsx","4380","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","e13702528a3c8efe3dabeac39965b9129b4de3248b7f72f86dce8829bae5e2a7"
"src/components/public/ProductDialog.tsx","14736","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","3376de31cd2053d3a425f13ee7eb246167a41b14404e6f2325abdb326776e553"
"src/components/public/StoreHeader.tsx","9374","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","f39dbf52509ac00c64b83ffe67e6ad8a5c0f8b5acbb8db509d51cdb617b250a5"
"src/components/SubscriptionGuard.tsx","894","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","ace902bb709b709803ac4696fd9b397cc9825e0ce07c781f71e2bb47ba5c0d57"
"src/components/ThemeProvider.tsx","446","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","b0556dd1bb0238e62f9d6480fca1d20e63e2ccaeb75d7a96570dc58e0233e30a"
"src/components/ThemeToggle.tsx","991","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","bffaa6dc8b043de4f1aa78280cb6faf8b1ece31a81f115554f2a2ca5e3402d72"
"src/components/ui/accordion.tsx","2028","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","dedb1e79e973f5be7bbe9149c56e6de293e3c831269192084a664cb40eb9ea49"
"src/components/ui/alert.tsx","1589","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","f6e25204c7dbe2d52bca2d8fa6ba2b770cd92fc6b6182b24b8504cd2cfa14235"
"src/components/ui/alert-dialog.tsx","4415","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","4e585b43bf878eab998280cca3b28c18bab4cd2fe28f6f0850bc0aecb0a79132"
"src/components/ui/aspect-ratio.tsx","148","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","67c60b91df6dc9fc729390742b04c02d40c19f51f7a2d4f79110911a061266bb"
"src/components/ui/avatar.tsx","1403","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","fb40d976244fd1053055b2c01bf8789aabca8299d2b6383c5d23c15ed06dd961"
"src/components/ui/badge.tsx","1220","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","4662b95ca625d03a357b1c3eab8cb65cec5955e8f7dc192e07ab2d8e56c45f77"
"src/components/ui/breadcrumb.tsx","2777","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","cdb4909b5375a2b2e3b6613a217b1b357e6fe1bac86a98e0ba9a55ed8a96101d"
"src/components/ui/button.tsx","2435","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","d8f87e56ecc68fc6638a2d7fa5dd5f07fd3cf45b7fdd3b621117a069201e30bf"
"src/components/ui/calendar.tsx","2481","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","fce2d35bf98cd20a07ce3a0a17b42a93f1328fde3fa44d01b63d9aceb831fa20"
"src/components/ui/card.tsx","1824","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","5c4dab89245da44182018e821ee6b16b0f9474e6538922807dbb2c683a587fd1"
"src/components/ui/carousel.tsx","6473","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","b6cc2145ceae0ad822d8c51f25e4df947338249112ea2552acb08c9af69aeff9"
"src/components/ui/chart.tsx","3980","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","711a63cca36e6a7311d885602a8999071c94a0e27430bf717555644b38d17965"
"src/components/ui/checkbox.tsx","1079","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","dbe4c3e16b760ccadcc654e7f69d5ed95621cb88909e83dc7d50015f694f8b8d"
"src/components/ui/collapsible.tsx","329","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","f375e9bb056882208fc140c8f65d8878398c891351d369950bf4cd431e4a98e6"
"src/components/ui/command.tsx","4940","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","cf8fff8cca72bf5c1e2536de440f775bee327234e3320a9eb63cabab475879c3"
"src/components/ui/context-menu.tsx","7369","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","2d7299ae8d213942af4c5252e422b766e60a0c1f594db9894e21166be84f30dd"
"src/components/ui/dialog.tsx","3715","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","2ce25ed05170765e2bf2d48570d912c4d9b633394e39f32b64ce438de6ebe342"
"src/components/ui/drawer.tsx","3023","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","c6ab0a3368290c95f8220cf79d38827296c0e5abb359102257b48e46427ba0d0"
"src/components/ui/dropdown-menu.tsx","7439","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","fd7823f8e8c09b8cf068a217a9b4bd83409e7acba51e1f65a9f99a2da5b0120e"
"src/components/ui/form.tsx","4143","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","109f343145aad66795974ecd8f53646c09d02760f66e8bab81e539d12bd41d57"
"src/components/ui/hover-card.tsx","1220","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","81e12414e45a82a5768f31e646798d310d67f56555ac7ce9134f27d11be877ec"
"src/components/ui/icon.tsx","662","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","c20c334f6e3379223c669c96ed7de201e826ccd444120ebc7baf47a921a01559"
"src/components/ui/input.tsx","886","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","3aaf8e03b5ba0c3938aca285b266d0692fb96a270c026520ebd3d5c67ea37640"
"src/components/ui/input-otp.tsx","2190","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","2527cf34691da04d0cc75de245519162e1741e2b79e47b1f1d5c726b9160b5ce"
"src/components/ui/label.tsx","730","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","ece2462f78ff47127f7c1f1dcb743c7908bbfc5f4d3957bb43d92bc37668b23b"
"src/components/ui/menubar.tsx","8070","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","9fefa3c060842d9d1390d77979c0e962bc9313bcb549ed3e117164a92e62e68d"
"src/components/ui/navigation-menu.tsx","5147","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","e475876b748cb50fa4dd5438540668f1ad32ebc63ee240683d44aca2afd3fd80"
"src/components/ui/pagination.tsx","2764","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","8fa329509f89ebfce9cb4fdb5fd57e7bc595724831485d9c24dfa6a755e17a66"
"src/components/ui/popover.tsx","1268","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","55180b2393b18acd7e5ed8609cbdc70f8ac54cacafff134e4b5c88cedf2e74a8"
"src/components/ui/progress.tsx","788","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","aa219168fea49b768544e7da6d6b6776d97df6f499fefd69e9cca69e80e38d61"
"src/components/ui/radio-group.tsx","1483","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","e7bcb8238a536581930a50e37912b11003a4e5f9b2e0a5e17aeffc024edd1394"
"src/components/ui/resizable.tsx","1752","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","3917b1589231411da1eaad8a0eee4d57fe3642af860e02491c767c3720fe9dca"
"src/components/ui/scroll-area.tsx","1646","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","3d5021162483838dab258477d4752e6194428424fc74d75a30efa30d83200b59"
"src/components/ui/select.tsx","5755","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","ba9f31beb5c852a2017e34bcbcb452db67b163174c9c2e837ed1275134b5ed54"
"src/components/ui/separator.tsx","718","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","8ec59e1c43ca286a97e5ced3a3473352dbdaf4f0b1cade910c95dfdf251ae209"
"src/components/ui/sheet.tsx","4358","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","274cf360a1c0c3589725b648c7db5fb5c6aee31fb10deac41cae7ae5abe8a5b5"
"src/components/ui/sidebar.tsx","23508","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","2561b8fe1350781efb70782665e5363c5121eaae95d4136579249972e8184106"
"src/components/ui/skeleton.tsx","241","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","1911c26c08ed186e51ef65279bff95eae5f3bf6d237bca0018b10f1e70ba6d7b"
"src/components/ui/slider.tsx","1088","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","527bb9cfea006f3b70eecbdd40c1ac2ff1b7e687014b4112863bccabde3be735"
"src/components/ui/sonner.tsx","904","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","b945ad2be234fb2971bebb4bb41608f203dc40e1e8e4586827b00a601826f711"
"src/components/ui/stat-card.tsx","1217","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","f8043e68b0e795fcb0b2ad73625bbc561890c29700d3ca46da8830bec0855231"
"src/components/ui/switch.tsx","1254","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","5a5088983c70a72fa7dc5c76316f47c167731636bffc2504bea56890df57af4d"
"src/components/ui/table.tsx","2766","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","5cee937c372bce9af767f5d87e57c3220694d0c29b682bb6f1c834c4fff888ec"
"src/components/ui/tabs.tsx","2011","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","c7f60e4d074438bc08924309cc2a92e00de6a741d6dbdd0579108205b7412fa5"
"src/components/ui/textarea.tsx","802","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","a2a03782a229a1d29e024bb987aeca38e67325c8fdf2a14783ce861890d3f26c"
"src/components/ui/toast.tsx","4909","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","b2080906f2561f07468339412c8798b29676ffbf2ce8f928f40d0623b9b62e1d"
"src/components/ui/toaster.tsx","754","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","6cce09ccc4cecbd88e2b249c7d60ff87d7d7ca6271906c80f281050668aa93c0"
"src/components/ui/toggle.tsx","1453","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","834fecdf28eccf12796fdb428c249947d21f4db4941fe8b7f07fbbcf379f17cf"
"src/components/ui/toggle-group.tsx","1763","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","80ca2245a6104b972681ff574543fbbd076142361db9370e8b70ab349aa1c537"
"src/components/ui/tooltip.tsx","1183","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","0d43ec6da30ba92a66c6b098a5123563ebd4153c8d53983f105109b8da7031c4"
"src/components/ui/use-toast.ts","85","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","3fbe3b856affdf39f3eb2a82c898b96d44560d93d05674ab2fd6105825ca78d1"
"src/contexts/AuthContext.tsx","4259","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","9766f132e6a031a987d6aad9d57bcaa815ea51aeac978115c20322ec67f0c8dc"
"src/contexts/CartContext.tsx","5221","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","580e0cc4ad9979aa14c6d4dd3b28fa7715d7cabdcb7741225e706eab3fc146c8"
"src/functions/asaas.ts","2678","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","296cfab770294dcd9d37f03b58aa23ba1cb2b6ade25503dec3e1aeea33e80a8a"
"src/functions/evolution.ts","2104","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","31394cc2c7795fc8e4b6b0501d64b2284aaf90070711d2600b304392c72661e3"
"src/hooks/use-mobile.tsx","633","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","c9e22649a657b19719f74868345629646926d12bc3282671c5b114b931b5efd6"
"src/hooks/use-notification-sound.ts","5543","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","8619e71e995a0b812e0b368e654d8f18255fe651fb5423a65e553a86ff67f3b1"
"src/hooks/useOrders.ts","4123","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","7c1c5e90f4b0dd731458576537b75de5146738a036ff426a3f65cf5a943d4cda"
"src/hooks/useProducts.ts","4680","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","3607f03782f035c0a54f031ccb557ce0fe086b5817aaf3330eacef6ae5bc28f5"
"src/hooks/useStores.ts","4823","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","6f4dbd4c4728b7ff5c394b53e5759538f6be5335dd85de6497d15de179c87f56"
"src/hooks/use-store-status.ts","1305","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","b68bf7fb01dd37388dc13dba3d125645dcf41f3a358eaa2f76682c6fd8a60e11"
"src/hooks/use-subscription-status.ts","3317","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","7917be1feb29fa10cbe0c3f1de009e5109dbe27a9ab9facd80efef16a20ece00"
"src/hooks/use-toast.ts","4121","obsoleto","Frontend React/TanStack/Tailwind substituido por HTML, CSS e JavaScript nativos com paridade validada.","6bf9e146f489a0c63de9c7e52c2c4d94d2c4618214b106cf3b871f02ca9b5925"
"src/integrations/backend/client.ts","11318","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","e088a1e9c52b6c417374e89fd42f05be99c6d0792caf85e5580a2fbef056f208"
"src/integrations/backend/types.ts","56260","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","8bf914a0774420d7ae67668896f895e3b7a5c666a7de15856a1a1e8b4f28a449"
"src/integrations/supabase/client.ts","1317","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","6da2a61b0bd98a09a9105d37d5d1552203cc095bacb9db2a0ac5ab433ce7712d"
"src/lib/auth/roles.test.ts","1010","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","c7f0b0dfde7d41993308c93a4a98d078af41172282aa948d3bad9c215ac0ae2e"
"src/lib/auth/roles.ts","3653","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","5fdcfe6c59b523e681cc8c73b08aa51a8d0392d099df5a87fd56294ab74287a8"
"src/lib/brand.ts","161","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","ab38a7610596770164deb57a8228a3ba4427ba75dd1366f188714da00b6120e2"
"src/lib/delivery.ts","5326","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","403a7e4f047aba297d0ed749d00a2093c073a415e0e9dcaeee299248b1d9d3c9"
"src/lib/domains.ts","1366","nao_utilizado","Sem referencia no grafo ativo do cliente nativo, servidor, build ou testes mantidos.","6a4651919e2238e02af4f87010442bbef303b4a863ae3fa9fca0b187978a5563"
